dt,atm_id,region,total_withdrawn_amount_kwd,total_withdraw_txn_count,total_deposited_amount_kwd,total_deposit_txn_count,reported_dt,dup_flag
2021-01-25,ATM_0093,Kuwait City,964.0,34,7.59,1,2021-01-25,false
2021-01-25,ATM_0097,Kuwait City,2139.27,78,49.37,6,2021-01-25,false
2021-01-25,ATM_0101,Hawalli,1249.22,43,12.08,2,2021-01-25,false
2021-01-25,ATM_0102,Ahmadi,815.29,27,10.72,1,2021-01-25,false
2021-01-25,ATM_0104,Farwaniya,1597.29,53,32.77,6,2021-01-25,false
2021-01-25,ATM_0106,Farwaniya,781.46,32,17.29,3,2021-01-25,false
2021-01-25,ATM_0117,Kuwait City,1086.1,39,16.8,3,2021-01-25,false
2021-01-25,ATM_0130,Kuwait City,1374.32,42,10.59,2,2021-01-25,false
2021-01-25,ATM_0134,Kuwait City,731.01,24,7.33,1,2021-01-25,false
2021-01-25,ATM_0148,Kuwait City,1507.6,58,18.84,3,2021-01-25,false
2021-01-25,ATM_0150,Kuwait City,1120.41,41,24.03,3,2021-01-25,false
2021-01-25,ATM_0153,Hawalli,778.1,37,10.67,2,2021-01-25,false
2021-01-25,ATM_0154,Kuwait City,1028.96,35,24.25,3,2021-01-25,false
2021-01-25,ATM_0165,Kuwait City,863.38,35,11.49,2,2021-01-25,false
2021-01-25,ATM_0171,Kuwait City,1198.98,41,23.3,3,2021-01-25,false
2021-01-25,ATM_0173,Mubarak Al-Kabeer,930.53,36,37.96,5,2021-01-25,false
2021-01-25,ATM_0185,Hawalli,694.9,20,5.0,1,2021-01-25,false
2021-01-25,ATM_0186,Hawalli,767.27,28,21.02,4,2021-01-25,false
2021-01-25,ATM_0204,Kuwait City,788.74,28,12.79,1,2021-01-25,false
2021-01-25,ATM_0211,Kuwait City,1108.83,39,20.25,3,2021-01-25,false
2021-01-25,ATM_0216,Hawalli,1181.05,43,11.93,2,2021-01-25,false
2021-01-25,ATM_0225,Farwaniya,1166.73,47,31.79,4,2021-01-25,false
2021-01-25,ATM_0230,Ahmadi,2568.05,69,20.77,4,2021-01-25,false
2021-01-25,ATM_0234,Kuwait City,1172.55,38,19.44,2,2021-01-25,false
2021-01-25,ATM_0236,Hawalli,1441.79,46,20.63,3,2021-01-25,false
2021-01-26,ATM_0001,Hawalli,1237.27,42,19.39,3,2021-01-26,false
2021-01-26,ATM_0007,Farwaniya,1509.09,51,10.43,2,2021-01-26,false
2021-01-26,ATM_0010,Kuwait City,1599.76,48,22.16,4,2021-01-26,false
2021-01-26,ATM_0021,Hawalli,1476.98,54,32.2,4,2021-01-26,false
2021-01-26,ATM_0023,Kuwait City,1397.84,56,28.17,5,2021-01-26,false
2021-01-26,ATM_0029,Hawalli,1484.95,48,10.13,2,2021-01-26,false
2021-01-26,ATM_0043,Kuwait City,1429.99,43,5.58,1,2021-01-26,false
2021-01-26,ATM_0046,Ahmadi,1284.88,49,20.76,2,2021-01-26,false
2021-01-26,ATM_0049,Farwaniya,1277.34,38,31.47,4,2021-01-26,false
2021-01-26,ATM_0056,Jahra,937.59,36,26.12,4,2021-01-26,false
2021-01-26,ATM_0060,Hawalli,1463.91,48,16.48,3,2021-01-26,false
2021-01-26,ATM_0077,Kuwait City,944.27,34,5.0,1,2021-01-27,false
2021-01-26,ATM_0080,Jahra,1113.46,41,21.92,4,2021-01-26,false
2021-01-26,ATM_0087,Hawalli,969.23,39,17.74,3,2021-01-26,false
2021-01-26,ATM_0093,Kuwait City,951.28,32,15.0,3,2021-01-26,false
2021-01-26,ATM_0097,Kuwait City,1835.54,65,37.0,5,2021-01-26,false
2021-01-26,ATM_0101,Hawalli,1340.22,56,22.35,4,2021-01-26,false
2021-01-26,ATM_0102,Ahmadi,975.75,31,0.0,0,2021-01-26,false
2021-01-26,ATM_0104,Farwaniya,1391.94,51,21.1,3,2021-01-26,false
2021-01-26,ATM_0106,Farwaniya,792.98,35,15.0,3,2021-01-26,false
2021-01-26,ATM_0117,Kuwait City,1429.23,44,23.43,4,2021-01-26,false
2021-01-26,ATM_0130,Kuwait City,1031.94,35,10.31,2,2021-01-26,false
2021-01-26,ATM_0134,Kuwait City,1151.42,32,5.0,1,2021-01-26,false
2021-01-26,ATM_0148,Kuwait City,1629.21,57,20.4,4,2021-01-26,false
2021-01-26,ATM_0150,Kuwait City,1659.29,56,25.07,3,2021-01-26,false
2021-01-26,ATM_0153,Hawalli,640.73,25,5.0,1,2021-01-26,false
2021-01-26,ATM_0154,Kuwait City,986.72,33,5.0,1,2021-01-26,false
2021-01-26,ATM_0165,Kuwait City,1198.47,42,10.29,2,2021-01-26,false
2021-01-26,ATM_0171,Kuwait City,1312.99,46,6.82,1,2021-01-26,false
2021-01-26,ATM_0173,Mubarak Al-Kabeer,976.06,33,5.0,1,2021-01-26,false
2021-01-26,ATM_0185,Hawalli,1714.6,41,25.84,3,2021-01-26,false
2021-01-26,ATM_0186,Hawalli,1151.56,37,29.29,3,2021-01-26,false
2021-01-26,ATM_0204,Kuwait City,711.25,32,10.73,2,2021-01-26,false
2021-01-26,ATM_0211,Kuwait City,847.77,31,5.0,1,2021-01-26,false
2021-01-26,ATM_0216,Hawalli,950.59,40,14.18,2,2021-01-26,false
2021-01-26,ATM_0225,Farwaniya,854.29,34,21.71,4,2021-01-26,false
2021-01-26,ATM_0230,Ahmadi,1316.27,50,42.86,5,2021-01-26,false
2021-01-26,ATM_0234,Kuwait City,1144.4,41,20.51,3,2021-01-26,false
2021-01-26,ATM_0236,Hawalli,966.31,31,5.47,1,2021-01-28,false
2021-01-26,ATM_0249,Ahmadi,988.25,36,19.42,3,2021-01-26,false
2021-01-27,ATM_0001,Hawalli,1750.19,55,67.83,3,2021-01-27,false
2021-01-27,ATM_0007,Farwaniya,1182.71,41,10.0,2,2021-01-27,false
2021-01-27,ATM_0010,Kuwait City,1073.98,40,10.08,2,2021-01-27,false
2021-01-27,ATM_0021,Hawalli,1579.66,50,29.69,4,2021-01-27,false
2021-01-27,ATM_0023,Kuwait City,1209.69,47,26.65,4,2021-01-27,false
2021-01-27,ATM_0029,Hawalli,1614.9,47,16.95,2,2021-01-27,false
2021-01-27,ATM_0043,Kuwait City,1767.47,61,25.47,5,2021-01-27,false
2021-01-27,ATM_0046,Ahmadi,1014.22,41,18.99,3,2021-01-27,false
2021-01-27,ATM_0049,Farwaniya,1249.57,35,26.07,3,2021-01-27,false
2021-01-27,ATM_0056,Jahra,800.23,36,14.93,2,2021-01-27,false
2021-01-27,ATM_0060,Hawalli,1545.18,54,25.0,5,2021-01-27,false
2021-01-27,ATM_0077,Kuwait City,1847.78,54,32.5,4,2021-01-27,false
2021-01-27,ATM_0080,Jahra,1421.42,46,22.94,4,2021-01-27,false
2021-01-27,ATM_0087,Hawalli,1473.61,53,23.27,4,2021-01-27,false
2021-01-27,ATM_0093,Kuwait City,708.9,27,5.87,1,2021-01-27,false
2021-01-27,ATM_0097,Kuwait City,1493.07,55,30.62,5,2021-01-27,false
2021-01-27,ATM_0101,Hawalli,1333.71,53,23.11,4,2021-01-27,false
2021-01-27,ATM_0102,Ahmadi,1249.46,34,34.67,3,2021-01-27,false
2021-01-27,ATM_0104,Farwaniya,1819.61,55,36.82,5,2021-01-27,false
2021-01-27,ATM_0117,Kuwait City,1553.97,47,10.0,2,2021-01-27,false
2021-01-27,ATM_0130,Kuwait City,850.68,27,5.0,1,2021-01-27,false
2021-01-27,ATM_0134,Kuwait City,607.99,18,12.48,2,2021-01-27,false
2021-01-27,ATM_0148,Kuwait City,1292.69,40,15.0,3,2021-01-27,false
2021-01-27,ATM_0150,Kuwait City,1332.92,49,10.0,2,2021-01-27,false
2021-01-27,ATM_0153,Hawalli,797.38,32,0.0,0,2021-01-27,false
2021-01-27,ATM_0154,Kuwait City,1033.32,39,22.03,3,2021-01-27,false
2021-01-27,ATM_0165,Kuwait City,1037.23,38,29.19,4,2021-01-28,false
2021-01-27,ATM_0171,Kuwait City,1302.28,44,15.96,3,2021-01-27,false
2021-01-27,ATM_0173,Mubarak Al-Kabeer,858.18,35,24.47,2,2021-01-27,false
2021-01-27,ATM_0185,Hawalli,653.8,22,16.12,2,2021-01-27,false
2021-01-27,ATM_0186,Hawalli,1235.91,44,17.65,3,2021-01-27,false
2021-01-27,ATM_0204,Kuwait City,1061.38,42,40.0,6,2021-01-27,false
2021-01-27,ATM_0211,Kuwait City,1006.78,38,27.05,4,2021-01-27,false
2021-01-27,ATM_0216,Hawalli,1143.11,37,15.94,2,2021-01-28,false
2021-01-27,ATM_0225,Farwaniya,1355.16,39,28.01,4,2021-01-27,false
2021-01-27,ATM_0230,Ahmadi,1792.18,62,25.82,4,2021-01-27,false
2021-01-27,ATM_0234,Kuwait City,1321.13,49,12.72,2,2021-01-27,false
2021-01-27,ATM_0236,Hawalli,1341.04,35,28.14,3,2021-01-27,false
2021-01-27,ATM_0249,Ahmadi,1019.15,45,10.0,2,2021-01-27,false
2021-01-28,ATM_0001,Hawalli,926.72,32,5.0,1,2021-01-28,false
2021-01-28,ATM_0007,Farwaniya,1127.82,37,21.42,3,2021-01-28,false
2021-01-28,ATM_0010,Kuwait City,1671.4,54,39.77,6,2021-01-28,false
2021-01-28,ATM_0021,Hawalli,1226.28,44,15.29,2,2021-01-28,false
2021-01-28,ATM_0023,Kuwait City,1074.61,39,12.05,2,2021-01-28,false
2021-01-28,ATM_0043,Kuwait City,1546.7,54,28.9,5,2021-01-28,false
2021-01-28,ATM_0046,Ahmadi,1166.88,36,20.27,3,2021-01-28,false
2021-01-28,ATM_0049,Farwaniya,1000.48,29,0.0,0,2021-01-28,false
2021-01-28,ATM_0056,Jahra,843.0,30,5.0,1,2021-01-30,false
2021-01-28,ATM_0060,Hawalli,1108.74,41,6.3,1,2021-01-28,false
2021-01-28,ATM_0077,Kuwait City,802.45,30,25.84,2,2021-01-28,false
2021-01-28,ATM_0080,Jahra,1135.88,38,18.09,3,2021-01-28,false
2021-01-28,ATM_0087,Hawalli,770.97,28,5.0,1,2021-01-28,false
2021-01-28,ATM_0093,Kuwait City,1227.2,40,12.3,2,2021-01-28,false
2021-01-28,ATM_0097,Kuwait City,1488.71,53,24.83,4,2021-01-28,false
2021-01-28,ATM_0101,Hawalli,1238.97,45,12.93,2,2021-01-28,false
2021-01-28,ATM_0102,Ahmadi,755.3,26,14.21,2,2021-01-28,false
2021-01-28,ATM_0104,Farwaniya,1202.34,40,19.56,2,2021-01-28,false
2021-01-28,ATM_0106,Farwaniya,644.31,25,5.04,1,2021-01-28,false
2021-01-28,ATM_0117,Kuwait City,1229.52,34,15.96,2,2021-01-28,false
2021-01-28,ATM_0130,Kuwait City,1260.52,34,26.65,4,2021-01-28,false
2021-01-28,ATM_0134,Kuwait City,684.35,21,12.44,1,2021-01-28,false
2021-01-28,ATM_0148,Kuwait City,1349.31,47,18.03,3,2021-01-28,false
2021-01-28,ATM_0150,Kuwait City,1154.0,33,0.0,0,2021-01-28,false
2021-01-28,ATM_0153,Hawalli,833.46,28,7.03,1,2021-01-28,false
2021-01-28,ATM_0154,Kuwait City,821.82,27,5.0,1,2021-01-28,false
2021-01-28,ATM_0165,Kuwait City,757.17,27,0.0,0,2021-01-28,false
2021-01-28,ATM_0171,Kuwait City,722.43,25,28.17,3,2021-01-28,false
2021-01-28,ATM_0173,Mubarak Al-Kabeer,849.15,39,36.16,4,2021-01-28,false
2021-01-28,ATM_0185,Hawalli,1122.93,26,23.39,3,2021-01-28,false
2021-01-28,ATM_0186,Hawalli,851.55,32,16.05,3,2021-01-28,false
2021-01-28,ATM_0204,Kuwait City,976.68,35,34.26,5,2021-01-28,false
2021-01-28,ATM_0211,Kuwait City,658.32,23,15.99,3,2021-01-28,false
2021-01-28,ATM_0216,Hawalli,1060.25,44,5.0,1,2021-01-28,false
2021-01-28,ATM_0225,Farwaniya,962.68,31,29.24,4,2021-01-29,false
2021-01-28,ATM_0230,Ahmadi,1285.91,49,25.21,3,2021-01-28,false
2021-01-28,ATM_0234,Kuwait City,1201.62,36,10.0,2,2021-01-28,false
2021-01-28,ATM_0236,Hawalli,1026.48,36,15.23,1,2021-01-28,false
2021-01-28,ATM_0249,Ahmadi,666.41,25,15.52,3,2021-01-28,false
2021-01-29,ATM_0001,Hawalli,1075.93,37,10.0,2,2021-01-29,false
2021-01-29,ATM_0007,Farwaniya,1234.28,44,22.82,4,2021-01-29,false
2021-01-29,ATM_0010,Kuwait City,1336.85,45,13.52,2,2021-01-29,false
2021-01-29,ATM_0021,Hawalli,1517.38,51,52.5,5,2021-01-29,false
2021-01-29,ATM_0023,Kuwait City,1255.34,50,21.13,4,2021-01-29,false
2021-01-29,ATM_0029,Hawalli,865.93,31,12.17,2,2021-01-29,false
2021-01-29,ATM_0043,Kuwait City,1412.55,42,26.89,3,2021-01-29,false
2021-01-29,ATM_0046,Ahmadi,808.69,33,20.0,4,2021-01-29,false
2021-01-29,ATM_0049,Farwaniya,985.43,32,12.15,2,2021-01-29,false
2021-01-29,ATM_0056,Jahra,988.69,35,38.69,3,2021-01-29,false
2021-01-29,ATM_0060,Hawalli,1256.94,46,15.6,2,2021-01-29,false
2021-01-29,ATM_0080,Jahra,941.72,35,24.09,4,2021-01-29,false
2021-01-29,ATM_0087,Hawalli,819.35,31,25.45,3,2021-01-29,false
2021-01-29,ATM_0093,Kuwait City,745.39,27,7.3,1,2021-01-29,false
2021-01-29,ATM_0097,Kuwait City,1356.65,45,10.0,2,2021-01-29,false
2021-01-29,ATM_0101,Hawalli,913.03,38,15.0,3,2021-01-29,false
2021-01-29,ATM_0102,Ahmadi,828.64,28,0.0,0,2021-01-29,false
2021-01-29,ATM_0104,Farwaniya,1284.53,40,18.37,3,2021-01-29,false
2021-01-29,ATM_0106,Farwaniya,1047.63,39,7.42,1,2021-01-29,false
2021-01-29,ATM_0130,Kuwait City,1542.9,39,12.5,2,2021-01-29,false
2021-01-29,ATM_0134,Kuwait City,583.09,17,0.0,0,2021-01-29,false
2021-01-29,ATM_0148,Kuwait City,1176.61,45,12.89,2,2021-01-29,false
2021-01-29,ATM_0150,Kuwait City,1032.39,37,11.38,2,2021-01-29,false
2021-01-29,ATM_0153,Hawalli,419.51,17,0.0,0,2021-01-29,false
2021-01-29,ATM_0154,Kuwait City,800.34,29,9.65,1,2021-01-31,false
2021-01-29,ATM_0165,Kuwait City,734.57,23,10.0,2,2021-01-29,false
2021-01-29,ATM_0171,Kuwait City,1018.92,34,33.41,3,2021-01-29,false
2021-01-29,ATM_0173,Mubarak Al-Kabeer,1112.69,40,10.0,2,2021-01-29,false
2021-01-29,ATM_0185,Hawalli,615.54,16,46.48,5,2021-01-29,false
2021-01-29,ATM_0186,Hawalli,825.8,33,5.0,1,2021-01-29,false
2021-01-29,ATM_0204,Kuwait City,726.82,20,5.53,1,2021-01-29,false
2021-01-29,ATM_0211,Kuwait City,807.42,26,0.0,0,2021-01-29,false
2021-01-29,ATM_0216,Hawalli,637.71,26,0.0,0,2021-01-30,false
2021-01-29,ATM_0225,Farwaniya,1256.47,36,17.43,3,2021-01-29,false
2021-01-29,ATM_0230,Ahmadi,1704.31,62,22.68,3,2021-01-29,false
2021-01-29,ATM_0234,Kuwait City,1218.81,45,5.0,1,2021-01-29,false
2021-01-29,ATM_0236,Hawalli,862.15,29,11.92,1,2021-01-29,false
2021-01-29,ATM_0249,Ahmadi,1547.2,57,20.0,4,2021-01-29,false
2021-01-30,ATM_0001,Hawalli,992.96,36,12.47,2,2021-01-30,false
2021-01-30,ATM_0007,Farwaniya,908.52,38,16.38,2,2021-01-30,false
2021-01-30,ATM_0010,Kuwait City,1118.12,37,12.03,2,2021-01-30,false
2021-01-30,ATM_0021,Hawalli,1053.7,36,20.0,4,2021-01-30,false
2021-01-30,ATM_0023,Kuwait City,1226.98,45,10.01,2,2021-01-30,false
2021-01-30,ATM_0029,Hawalli,905.32,28,18.64,3,2021-01-30,false
2021-01-30,ATM_0043,Kuwait City,1105.46,45,6.35,1,2021-01-30,false
2021-01-30,ATM_0049,Farwaniya,631.24,23,0.0,0,2021-01-30,false
2021-01-30,ATM_0056,Jahra,857.97,32,18.11,3,2021-01-30,false
2021-01-30,ATM_0077,Kuwait City,1121.19,43,11.78,2,2021-01-30,false
2021-01-30,ATM_0087,Hawalli,760.72,30,25.27,3,2021-01-30,false
2021-01-30,ATM_0093,Kuwait City,971.64,36,25.29,5,2021-01-30,false
2021-01-30,ATM_0097,Kuwait City,1132.74,39,40.23,4,2021-01-30,false
2021-01-30,ATM_0101,Hawalli,1283.26,45,10.46,2,2021-01-30,false
2021-01-30,ATM_0102,Ahmadi,955.34,29,5.0,1,2021-01-30,false
2021-01-30,ATM_0104,Farwaniya,1000.69,37,20.67,4,2021-01-30,false
2021-01-30,ATM_0106,Farwaniya,926.73,33,16.17,3,2021-01-30,false
2021-01-30,ATM_0117,Kuwait City,1563.13,46,34.61,4,2021-01-30,false
2021-01-30,ATM_0130,Kuwait City,1119.18,29,15.86,1,2021-01-30,false
2021-01-30,ATM_0134,Kuwait City,720.96,19,5.0,1,2021-01-30,false
2021-01-30,ATM_0148,Kuwait City,1177.34,44,23.11,4,2021-01-30,false
2021-01-30,ATM_0150,Kuwait City,1006.78,36,14.2,2,2021-01-30,false
2021-01-30,ATM_0153,Hawalli,759.02,30,10.0,2,2021-01-30,false
2021-01-30,ATM_0165,Kuwait City,731.28,29,0.0,0,2021-01-30,false
2021-01-30,ATM_0171,Kuwait City,1186.3,44,10.44,2,2021-02-01,false
2021-01-30,ATM_0173,Mubarak Al-Kabeer,1258.48,38,5.03,1,2021-01-30,false
2021-01-30,ATM_0185,Hawalli,1007.92,26,33.48,3,2021-01-30,false
2021-01-30,ATM_0186,Hawalli,679.07,24,0.0,0,2021-01-30,false
2021-01-30,ATM_0204,Kuwait City,1423.18,45,41.89,3,2021-02-01,false
2021-01-30,ATM_0211,Kuwait City,564.88,25,22.47,3,2021-01-30,false
2021-01-30,ATM_0216,Hawalli,848.49,28,9.89,1,2021-01-30,false
2021-01-30,ATM_0225,Farwaniya,991.64,34,19.91,1,2021-01-30,false
2021-01-30,ATM_0234,Kuwait City,975.16,33,6.18,1,2021-01-30,false
2021-01-30,ATM_0236,Hawalli,689.45,23,0.0,0,2021-01-30,false
2021-01-30,ATM_0249,Ahmadi,1135.83,46,26.22,4,2021-01-30,false
2021-01-31,ATM_0001,Hawalli,1054.52,39,12.28,2,2021-01-31,false
2021-01-31,ATM_0010,Kuwait City,878.58,34,21.38,3,2021-01-31,false
2021-01-31,ATM_0021,Hawalli,1153.56,38,10.74,2,2021-01-31,false
2021-01-31,ATM_0023,Kuwait City,1167.81,45,25.21,4,2021-01-31,false
2021-01-31,ATM_0043,Kuwait City,1327.63,47,15.0,3,2021-01-31,false
2021-01-31,ATM_0046,Ahmadi,986.39,32,15.98,2,2021-01-31,false
2021-01-31,ATM_0049,Farwaniya,615.36,23,11.98,2,2021-01-31,false
2021-01-31,ATM_0056,Jahra,1127.73,38,26.16,4,2021-01-31,false
2021-01-31,ATM_0060,Hawalli,813.47,32,0.0,0,2021-01-31,false
2021-01-31,ATM_0077,Kuwait City,1044.31,39,15.67,3,2021-01-31,false
2021-01-31,ATM_0087,Hawalli,1177.03,35,19.37,3,2021-01-31,false
2021-01-31,ATM_0093,Kuwait City,868.85,30,8.15,1,2021-01-31,false
2021-01-31,ATM_0097,Kuwait City,1773.83,57,32.33,5,2021-01-31,false
2021-01-31,ATM_0101,Hawalli,907.57,35,0.0,0,2021-01-31,false
2021-01-31,ATM_0102,Ahmadi,651.75,22,19.81,2,2021-01-31,false
2021-01-31,ATM_0104,Farwaniya,1382.11,43,31.42,4,2021-01-31,false
2021-01-31,ATM_0106,Farwaniya,766.03,30,15.0,3,2021-01-31,false
2021-01-31,ATM_0117,Kuwait City,1032.09,33,17.07,2,2021-01-31,false
2021-01-31,ATM_0130,Kuwait City,907.08,32,12.42,2,2021-01-31,false
2021-01-31,ATM_0134,Kuwait City,618.48,21,0.0,0,2021-01-31,false
2021-01-31,ATM_0148,Kuwait City,1402.91,49,25.49,5,2021-01-31,false
2021-01-31,ATM_0150,Kuwait City,1082.57,36,5.0,1,2021-01-31,false
2021-01-31,ATM_0153,Hawalli,645.55,24,7.5,1,2021-01-31,false
2021-01-31,ATM_0154,Kuwait City,746.08,30,19.07,3,2021-01-31,false
2021-01-31,ATM_0171,Kuwait City,997.65,33,5.2,1,2021-01-31,false
2021-01-31,ATM_0173,Mubarak Al-Kabeer,731.53,26,0.0,0,2021-01-31,false
2021-01-31,ATM_0185,Hawalli,1193.92,26,12.54,1,2021-01-31,false
2021-01-31,ATM_0186,Hawalli,396.77,20,0.0,0,2021-01-31,false
2021-01-31,ATM_0204,Kuwait City,1075.89,37,36.58,5,2021-01-31,false
2021-01-31,ATM_0211,Kuwait City,514.62,20,17.83,2,2021-01-31,false
2021-01-31,ATM_0216,Hawalli,975.05,36,16.19,1,2021-01-31,false
2021-01-31,ATM_0225,Farwaniya,918.57,29,31.05,4,2021-01-31,false
2021-01-31,ATM_0230,Ahmadi,1279.4,46,17.59,2,2021-01-31,false
2021-01-31,ATM_0234,Kuwait City,1327.65,49,20.02,3,2021-01-31,false
2021-01-31,ATM_0236,Hawalli,783.81,21,6.31,1,2021-01-31,false
2021-01-31,ATM_0249,Ahmadi,1052.46,38,15.0,3,2021-01-31,false
2021-02-01,ATM_0001,Hawalli,1192.96,40,18.6,3,2021-02-01,false
2021-02-01,ATM_0007,Farwaniya,811.35,27,5.0,1,2021-02-01,false
2021-02-01,ATM_0010,Kuwait City,1068.88,38,22.11,3,2021-02-01,false
2021-02-01,ATM_0021,Hawalli,1188.31,41,12.34,2,2021-02-01,false
2021-02-01,ATM_0023,Kuwait City,1382.13,52,36.5,5,2021-02-01,false
2021-02-01,ATM_0029,Hawalli,1164.45,36,18.8,3,2021-02-01,false
2021-02-01,ATM_0043,Kuwait City,1073.01,35,10.0,2,2021-02-01,false
2021-02-01,ATM_0046,Ahmadi,1134.93,41,0.0,0,2021-02-01,false
2021-02-01,ATM_0049,Farwaniya,749.29,26,5.0,1,2021-02-01,false
2021-02-01,ATM_0056,Jahra,919.06,33,0.0,0,2021-02-01,false
2021-02-01,ATM_0060,Hawalli,1014.55,37,10.03,2,2021-02-01,false
2021-02-01,ATM_0077,Kuwait City,941.69,34,27.16,4,2021-02-01,false
2021-02-01,ATM_0080,Jahra,1202.54,42,10.95,2,2021-02-01,false
2021-02-01,ATM_0087,Hawalli,962.13,34,11.4,1,2021-02-01,false
2021-02-01,ATM_0093,Kuwait City,816.64,28,15.12,3,2021-02-01,false
2021-02-01,ATM_0097,Kuwait City,1380.77,41,14.33,1,2021-02-01,false
2021-02-01,ATM_0101,Hawalli,1101.42,40,16.54,3,2021-02-01,false
2021-02-01,ATM_0102,Ahmadi,1313.05,40,0.0,0,2021-02-01,false
2021-02-01,ATM_0104,Farwaniya,1038.7,40,13.42,1,2021-02-01,false
2021-02-01,ATM_0106,Farwaniya,724.81,34,10.0,2,2021-02-01,false
2021-02-01,ATM_0117,Kuwait City,663.51,23,14.58,2,2021-02-01,false
2021-02-01,ATM_0130,Kuwait City,1067.61,30,11.54,2,2021-02-01,false
2021-02-01,ATM_0134,Kuwait City,643.57,18,0.0,0,2021-02-02,false
2021-02-01,ATM_0148,Kuwait City,1378.16,48,35.12,5,2021-02-01,false
2021-02-01,ATM_0150,Kuwait City,1079.55,39,10.25,2,2021-02-02,false
2021-02-01,ATM_0153,Hawalli,549.1,21,6.52,1,2021-02-01,false
2021-02-01,ATM_0154,Kuwait City,974.45,35,19.59,2,2021-02-01,false
2021-02-01,ATM_0165,Kuwait City,876.03,32,21.97,3,2021-02-01,false
2021-02-01,ATM_0171,Kuwait City,865.53,26,25.1,1,2021-02-01,false
2021-02-01,ATM_0173,Mubarak Al-Kabeer,827.91,26,5.0,1,2021-02-01,false
2021-02-01,ATM_0185,Hawalli,712.49,22,10.0,2,2021-02-01,false
2021-02-01,ATM_0186,Hawalli,750.3,32,12.25,2,2021-02-01,false
2021-02-01,ATM_0211,Kuwait City,674.92,29,12.41,2,2021-02-01,false
2021-02-01,ATM_0216,Hawalli,849.41,29,11.17,2,2021-02-01,false
2021-02-01,ATM_0230,Ahmadi,1220.05,36,18.75,3,2021-02-01,false
2021-02-01,ATM_0234,Kuwait City,940.01,31,13.04,2,2021-02-01,false
2021-02-01,ATM_0236,Hawalli,839.81,27,10.7,2,2021-02-01,false
2021-02-01,ATM_0249,Ahmadi,1183.04,42,11.01,2,2021-02-01,false
2021-02-02,ATM_0001,Hawalli,1247.2,41,6.15,1,2021-02-02,false
2021-02-02,ATM_0007,Farwaniya,1289.7,42,0.0,0,2021-02-02,false
2021-02-02,ATM_0010,Kuwait City,1046.97,42,40.37,3,2021-02-02,false
2021-02-02,ATM_0023,Kuwait City,1449.16,51,6.13,1,2021-02-02,false
2021-02-02,ATM_0029,Hawalli,876.27,27,7.62,1,2021-02-02,false
2021-02-02,ATM_0043,Kuwait City,1705.72,57,10.0,2,2021-02-02,false
2021-02-02,ATM_0046,Ahmadi,913.47,31,13.79,1,2021-02-02,false
2021-02-02,ATM_0049,Farwaniya,1227.54,44,25.46,4,2021-02-02,false
2021-02-02,ATM_0056,Jahra,844.67,29,15.0,3,2021-02-02,false
2021-02-02,ATM_0060,Hawalli,1298.02,44,10.53,2,2021-02-02,false
2021-02-02,ATM_0077,Kuwait City,1469.57,43,12.24,2,2021-02-02,false
2021-02-02,ATM_0080,Jahra,995.0,32,22.04,4,2021-02-02,false
2021-02-02,ATM_0087,Hawalli,1153.22,42,20.03,3,2021-02-02,false
2021-02-02,ATM_0093,Kuwait City,851.97,33,22.81,3,2021-02-04,false
2021-02-02,ATM_0097,Kuwait City,1242.87,48,29.22,2,2021-02-02,false
2021-02-02,ATM_0101,Hawalli,1045.33,41,11.1,2,2021-02-02,false
2021-02-02,ATM_0102,Ahmadi,1232.24,34,18.46,3,2021-02-02,false
2021-02-02,ATM_0104,Farwaniya,1291.54,46,21.23,4,2021-02-02,false
2021-02-02,ATM_0106,Farwaniya,578.48,23,21.76,2,2021-02-02,false
2021-02-02,ATM_0117,Kuwait City,900.46,34,12.69,2,2021-02-02,false
2021-02-02,ATM_0130,Kuwait City,880.59,31,12.43,2,2021-02-02,false
2021-02-02,ATM_0134,Kuwait City,776.67,24,5.0,1,2021-02-02,false
2021-02-02,ATM_0148,Kuwait City,1257.08,45,10.86,2,2021-02-02,false
2021-02-02,ATM_0150,Kuwait City,967.82,36,18.34,2,2021-02-02,false
2021-02-02,ATM_0153,Hawalli,876.62,35,12.28,2,2021-02-02,false
2021-02-02,ATM_0154,Kuwait City,721.81,24,5.0,1,2021-02-02,false
2021-02-02,ATM_0165,Kuwait City,999.36,37,7.15,1,2021-02-02,false
2021-02-02,ATM_0173,Mubarak Al-Kabeer,672.91,26,6.28,1,2021-02-02,false
2021-02-02,ATM_0185,Hawalli,510.22,16,0.0,0,2021-02-02,false
2021-02-02,ATM_0186,Hawalli,963.95,30,11.93,2,2021-02-02,false
2021-02-02,ATM_0204,Kuwait City,561.8,24,5.0,1,2021-02-02,false
2021-02-02,ATM_0211,Kuwait City,649.37,33,12.33,2,2021-02-02,false
2021-02-02,ATM_0216,Hawalli,1049.72,45,18.9,3,2021-02-03,false
2021-02-02,ATM_0225,Farwaniya,989.71,34,9.0,1,2021-02-02,false
2021-02-02,ATM_0230,Ahmadi,1461.34,54,23.2,4,2021-02-02,false
2021-02-02,ATM_0234,Kuwait City,670.94,25,12.07,2,2021-02-02,false
2021-02-02,ATM_0236,Hawalli,836.48,30,8.92,1,2021-02-02,false
2021-02-02,ATM_0249,Ahmadi,1199.89,46,26.1,4,2021-02-03,false
