dt,atm_id,region,starting_cash_kwd,withdrawn_kwd,deposited_kwd,replenished_kwd,ending_cash_kwd,cashout_flag,notes
2022-03-09,ATM_0161,Kuwait City,3821.19,1032.22,10.0,1750.0,4612.66,0,replenish
2022-03-09,ATM_0164,Kuwait City,6270.91,1561.91,28.33,0.0,4788.27,0,
2022-03-09,ATM_0165,Kuwait City,4283.04,522.91,15.0,0.0,3827.78,0,
2022-03-09,ATM_0166,Jahra,4362.59,993.85,20.49,1770.0,5096.46,0,replenish
2022-03-09,ATM_0167,Ahmadi,3601.43,893.48,12.66,1820.0,4605.08,0,replenish
2022-03-09,ATM_0168,Ahmadi,5809.13,891.37,10.0,830.0,5772.77,0,replenish
2022-03-09,ATM_0170,Farwaniya,3779.93,864.09,0.0,0.0,2939.66,0,
2022-03-09,ATM_0171,Kuwait City,3854.97,691.45,30.46,1600.0,4740.95,0,replenish
2022-03-09,ATM_0172,Kuwait City,5831.2,1267.83,17.26,0.0,4618.79,0,
2022-03-09,ATM_0173,Mubarak Al-Kabeer,4351.35,1265.06,29.56,1240.0,4341.4,0,replenish
2022-03-09,ATM_0181,Farwaniya,62301.16,882.21,14.37,0.0,61141.86,0,
2022-03-09,ATM_0185,Hawalli,3430.14,750.75,0.0,1330.0,3969.76,0,replenish
2022-03-09,ATM_0186,Hawalli,3744.19,893.5,5.63,1440.0,4311.25,0,replenish
2022-03-09,ATM_0189,Hawalli,4112.1,816.17,5.0,1660.0,4991.36,0,replenish
2022-03-09,ATM_0190,Jahra,5705.88,1130.35,129.14,0.0,4673.91,0,data_gap (estimated)
2022-03-09,ATM_0195,Hawalli,5005.73,2237.46,59.22,2470.0,5238.39,0,replenish
2022-03-09,ATM_0204,Kuwait City,4681.05,1249.66,35.09,1240.0,4752.11,0,replenish
2022-03-09,ATM_0206,Farwaniya,4730.81,1231.54,12.18,1260.0,4776.98,0,replenish
2022-03-09,ATM_0211,Kuwait City,3990.35,826.96,25.0,760.0,3974.18,0,replenish
2022-03-09,ATM_0212,Hawalli,4516.85,542.64,10.09,0.0,3978.75,0,
2022-03-09,ATM_0213,Kuwait City,5417.77,1566.47,17.4,2660.0,6616.03,0,replenish
2022-03-09,ATM_0216,Hawalli,3893.26,772.42,14.29,1320.0,4475.37,0,replenish
2022-03-09,ATM_0219,Hawalli,4218.47,1069.33,10.37,1060.0,4252.11,0,replenish
2022-03-09,ATM_0220,Hawalli,3934.98,719.54,45.65,670.0,3920.22,0,replenish; data_gap (estimated)
2022-03-09,ATM_0222,Hawalli,5477.93,723.03,5.0,740.0,5469.71,0,replenish
2022-03-09,ATM_0225,Farwaniya,4793.72,978.89,0.0,0.0,3830.66,0,
2022-03-09,ATM_0226,Farwaniya,27958.16,980.66,15.76,0.0,26770.9,0,
2022-03-09,ATM_0229,Farwaniya,14651.54,1283.25,154.0,0.0,13546.12,0,data_gap (estimated)
2022-03-09,ATM_0230,Ahmadi,7619.39,1513.74,24.59,0.0,6154.81,0,
2022-03-09,ATM_0232,Ahmadi,3836.47,1158.11,15.98,2000.0,4726.11,0,replenish
2022-03-09,ATM_0234,Kuwait City,5932.38,1170.9,23.62,0.0,4793.61,0,
2022-03-09,ATM_0236,Hawalli,3852.37,998.35,10.41,1670.0,4529.5,0,replenish
2022-03-09,ATM_0239,Kuwait City,4689.83,754.08,0.0,0.0,3915.16,0,
2022-03-09,ATM_0243,Kuwait City,5945.64,1094.28,5.0,0.0,4894.79,0,
2022-03-09,ATM_0245,Ahmadi,3098.64,614.69,6.65,1710.0,4147.34,0,replenish
2022-03-09,ATM_0248,Kuwait City,8777.91,911.68,0.0,0.0,7955.16,0,
2022-03-09,ATM_0249,Ahmadi,5311.46,984.03,10.0,0.0,4297.08,0,
2022-03-10,ATM_0001,Hawalli,4978.63,1867.7,39.84,2000.0,5079.96,0,replenish
2022-03-10,ATM_0004,Ahmadi,43420.44,985.16,19.23,0.0,42101.15,0,
2022-03-10,ATM_0007,Farwaniya,5499.09,904.68,21.64,0.0,4600.05,0,
2022-03-10,ATM_0010,Kuwait City,6089.05,1048.06,16.8,0.0,5064.34,0,
2022-03-10,ATM_0012,Jahra,5344.35,1097.82,24.31,2110.0,6372.85,0,replenish
2022-03-10,ATM_0015,Mubarak Al-Kabeer,3193.31,455.2,18.34,1290.0,4085.76,0,replenish
2022-03-10,ATM_0017,Farwaniya,4896.73,808.28,13.16,0.0,4124.16,0,
2022-03-10,ATM_0020,Farwaniya,75075.8,985.35,5.0,0.0,73119.8,0,
2022-03-10,ATM_0021,Hawalli,6215.45,1345.58,21.73,1290.0,6239.09,0,replenish
2022-03-10,ATM_0023,Kuwait City,5715.64,1001.35,15.69,0.0,4685.78,0,
2022-03-10,ATM_0028,Jahra,5891.69,1000.19,5.0,0.0,4862.58,0,
2022-03-10,ATM_0029,Hawalli,6040.61,694.24,10.08,0.0,5325.74,0,
2022-03-10,ATM_0032,Mubarak Al-Kabeer,4638.13,920.27,0.0,0.0,3681.37,0,
2022-03-10,ATM_0033,Kuwait City,4153.15,1089.2,21.32,1990.0,5064.51,0,replenish
2022-03-10,ATM_0038,Kuwait City,5586.36,1003.94,0.0,0.0,4601.08,0,
2022-03-10,ATM_0043,Kuwait City,6496.2,967.88,10.0,0.0,5518.95,0,
2022-03-10,ATM_0046,Ahmadi,5772.03,957.14,18.89,0.0,4853.2,0,
2022-03-10,ATM_0049,Farwaniya,5370.53,990.04,13.45,0.0,4352.3,0,
2022-03-10,ATM_0050,Kuwait City,6876.09,1572.68,36.03,1500.0,6922.84,0,replenish
2022-03-10,ATM_0056,Jahra,5026.31,731.21,0.0,0.0,4319.02,0,
2022-03-10,ATM_0060,Hawalli,6312.86,1021.9,8.54,0.0,5362.85,0,
2022-03-10,ATM_0063,Ahmadi,5487.61,1189.12,20.0,1260.0,5542.52,0,replenish
2022-03-10,ATM_0068,Kuwait City,4328.99,638.23,6.59,650.0,4328.95,0,replenish
2022-03-10,ATM_0072,Hawalli,4122.91,747.71,16.9,0.0,3380.35,0,
2022-03-10,ATM_0076,Mubarak Al-Kabeer,45118.68,1166.69,20.08,0.0,44171.43,0,
2022-03-10,ATM_0077,Kuwait City,6174.83,1307.51,6.75,1330.0,6151.69,0,replenish
2022-03-10,ATM_0078,Jahra,3529.19,751.67,5.74,1550.0,4364.04,0,replenish
2022-03-10,ATM_0079,Hawalli,6853.45,987.16,12.62,0.0,5891.73,0,
2022-03-10,ATM_0080,Jahra,5189.44,1266.45,5.0,2300.0,6207.79,0,replenish
2022-03-10,ATM_0082,Ahmadi,76534.23,1045.5,16.79,0.0,76557.64,0,
2022-03-10,ATM_0087,Hawalli,4863.19,1063.77,14.75,1150.0,4936.04,0,replenish
2022-03-10,ATM_0090,Farwaniya,3147.99,507.34,5.0,0.0,2635.84,0,
2022-03-10,ATM_0091,Kuwait City,44668.56,835.81,20.86,0.0,43871.44,0,
2022-03-10,ATM_0092,Ahmadi,3382.99,669.12,0.0,1610.0,4325.41,0,replenish
2022-03-10,ATM_0093,Kuwait City,3910.52,1044.43,12.81,1690.0,4532.11,0,replenish
2022-03-10,ATM_0095,Farwaniya,5109.0,584.41,9.98,0.0,4579.51,0,
2022-03-10,ATM_0097,Kuwait City,6505.97,999.6,24.71,0.0,5540.62,0,
2022-03-10,ATM_0100,Kuwait City,4441.08,945.79,0.0,890.0,4371.06,0,replenish
2022-03-10,ATM_0101,Hawalli,3851.93,1108.62,10.0,2340.0,5158.64,0,replenish
2022-03-10,ATM_0102,Ahmadi,4654.73,588.46,5.0,0.0,4084.76,0,
2022-03-10,ATM_0104,Farwaniya,5269.06,1240.96,0.0,2410.0,6410.94,0,replenish
2022-03-10,ATM_0106,Farwaniya,3132.71,667.56,15.0,1350.0,3855.5,0,replenish
2022-03-10,ATM_0107,Hawalli,3547.25,829.76,0.0,1970.0,4719.24,0,replenish
2022-03-10,ATM_0108,Mubarak Al-Kabeer,6869.6,1346.14,33.25,0.0,5639.32,0,
2022-03-10,ATM_0114,Farwaniya,4091.09,672.73,0.0,0.0,3445.36,0,
2022-03-10,ATM_0117,Kuwait City,5477.14,991.52,21.86,1990.0,6467.47,0,replenish
2022-03-10,ATM_0123,Kuwait City,36279.72,977.07,51.57,0.0,35404.76,0,data_gap (estimated)
2022-03-10,ATM_0125,Farwaniya,4989.69,959.27,11.41,0.0,4055.59,0,
2022-03-10,ATM_0130,Kuwait City,4134.91,957.29,23.18,2170.0,5360.51,0,replenish
2022-03-10,ATM_0133,Mubarak Al-Kabeer,3536.93,691.94,15.0,1380.0,4202.41,0,replenish
2022-03-10,ATM_0134,Kuwait City,3533.17,785.61,121.16,620.0,3535.2,0,replenish; data_gap (estimated)
2022-03-10,ATM_0138,Jahra,3923.76,436.94,5.0,0.0,3484.27,0,
2022-03-10,ATM_0139,Mubarak Al-Kabeer,4949.93,1124.25,33.27,0.0,3888.84,0,
2022-03-10,ATM_0145,Farwaniya,4598.71,696.86,15.64,1470.0,5452.47,0,replenish
2022-03-10,ATM_0148,Kuwait City,7022.55,1442.62,28.63,1500.0,7140.51,0,replenish
2022-03-10,ATM_0150,Kuwait City,5405.96,1187.12,21.27,0.0,4219.59,0,
2022-03-10,ATM_0153,Hawalli,2831.48,592.42,0.0,1100.0,3316.55,0,replenish
2022-03-10,ATM_0154,Kuwait City,3500.92,963.92,14.08,1670.0,4180.45,0,replenish
2022-03-10,ATM_0155,Ahmadi,3492.97,917.38,50.33,1920.0,4501.33,0,replenish; data_gap (estimated)
2022-03-10,ATM_0161,Kuwait City,4612.66,803.0,10.39,0.0,3861.96,0,
2022-03-10,ATM_0164,Kuwait City,4788.27,918.09,17.33,2490.0,6382.29,0,replenish
2022-03-10,ATM_0165,Kuwait City,3827.78,971.28,8.91,1310.0,4191.56,0,replenish
2022-03-10,ATM_0166,Jahra,5096.46,956.19,29.93,0.0,4209.71,0,
2022-03-10,ATM_0167,Ahmadi,4605.08,561.16,0.0,0.0,4047.17,0,
2022-03-10,ATM_0168,Ahmadi,5772.77,1645.08,31.78,1660.0,5883.59,0,replenish
2022-03-10,ATM_0170,Farwaniya,2939.66,388.6,0.0,1170.0,3717.05,0,replenish
2022-03-10,ATM_0171,Kuwait City,4740.95,669.07,10.0,0.0,4030.67,0,
2022-03-10,ATM_0172,Kuwait City,4618.79,1247.77,183.38,2360.0,5900.53,0,replenish; data_gap (estimated)
2022-03-10,ATM_0173,Mubarak Al-Kabeer,4341.4,920.51,29.84,920.0,4390.44,0,replenish
2022-03-10,ATM_0181,Farwaniya,61141.86,1194.84,18.18,0.0,60206.31,0,
2022-03-10,ATM_0185,Hawalli,3969.76,674.46,0.0,0.0,3294.73,0,
2022-03-10,ATM_0186,Hawalli,4311.25,782.43,5.24,0.0,3544.64,0,
2022-03-10,ATM_0189,Hawalli,4991.36,758.7,25.56,0.0,4310.89,0,
2022-03-10,ATM_0190,Jahra,4673.91,772.9,13.08,1810.0,5754.18,0,replenish
2022-03-10,ATM_0195,Hawalli,5238.39,655.47,6.9,640.0,5296.19,0,replenish
2022-03-10,ATM_0204,Kuwait City,4752.11,911.05,0.0,880.0,4736.52,0,replenish
2022-03-10,ATM_0206,Farwaniya,4776.98,1252.67,5.0,1230.0,4818.4,0,replenish
2022-03-10,ATM_0211,Kuwait City,3974.18,722.88,17.7,650.0,3918.73,0,replenish
2022-03-10,ATM_0212,Hawalli,3978.75,663.12,0.0,1160.0,4498.97,0,replenish
2022-03-10,ATM_0213,Kuwait City,6616.03,1125.5,5.0,0.0,5514.08,0,
2022-03-10,ATM_0216,Hawalli,4475.37,658.2,15.63,0.0,3800.49,0,
2022-03-10,ATM_0219,Hawalli,4252.11,935.14,14.25,960.0,4241.02,0,replenish
2022-03-10,ATM_0220,Hawalli,3920.22,1074.68,10.0,1210.0,4036.61,0,replenish
2022-03-10,ATM_0222,Hawalli,5469.71,1605.16,20.36,1680.0,5547.25,0,replenish
2022-03-10,ATM_0225,Farwaniya,3830.66,958.33,12.6,1840.0,4702.76,0,replenish
2022-03-10,ATM_0226,Farwaniya,26770.9,1047.63,204.42,0.0,26004.21,0,data_gap (estimated)
2022-03-10,ATM_0229,Farwaniya,13546.12,1116.01,24.22,0.0,12521.81,0,
2022-03-10,ATM_0230,Ahmadi,6154.81,1402.19,15.0,2820.0,7569.36,0,replenish
2022-03-10,ATM_0232,Ahmadi,4726.11,535.69,10.5,0.0,4154.4,0,
2022-03-10,ATM_0234,Kuwait City,4793.61,709.85,11.84,1810.0,5864.16,0,replenish
2022-03-10,ATM_0236,Hawalli,4529.5,1032.63,0.0,0.0,3481.06,0,
2022-03-10,ATM_0239,Kuwait City,3915.16,828.94,32.35,1520.0,4689.05,0,replenish
2022-03-10,ATM_0243,Kuwait City,4894.79,1306.91,174.63,2250.0,6035.61,0,replenish; data_gap (estimated)
2022-03-10,ATM_0245,Ahmadi,4147.34,715.62,125.19,0.0,3591.71,0,data_gap (estimated)
2022-03-10,ATM_0248,Kuwait City,7955.16,1009.97,26.0,0.0,6942.78,0,
2022-03-10,ATM_0249,Ahmadi,4297.08,876.31,5.0,1860.0,5249.07,0,replenish
2022-03-11,ATM_0001,Hawalli,5079.96,1057.49,15.0,1190.0,5210.56,0,replenish
2022-03-11,ATM_0004,Ahmadi,42101.15,1265.24,20.91,0.0,40246.93,0,
2022-03-11,ATM_0007,Farwaniya,4600.05,505.49,5.0,0.0,4118.41,0,
2022-03-11,ATM_0010,Kuwait City,5064.34,1113.46,31.01,2140.0,6153.85,0,replenish
2022-03-11,ATM_0012,Jahra,6372.85,1205.45,10.0,0.0,5238.29,0,
2022-03-11,ATM_0015,Mubarak Al-Kabeer,4085.76,814.43,75.43,0.0,3375.01,0,data_gap (estimated)
2022-03-11,ATM_0017,Farwaniya,4124.16,792.96,10.0,1510.0,4862.46,0,replenish
2022-03-11,ATM_0020,Farwaniya,73119.8,518.69,20.21,0.0,73481.69,0,
2022-03-11,ATM_0021,Hawalli,6239.09,1506.68,9.06,1460.0,6163.91,0,replenish
2022-03-11,ATM_0023,Kuwait City,4685.78,1008.61,14.55,1990.0,5652.14,0,replenish
2022-03-11,ATM_0028,Jahra,4862.58,985.79,16.76,1910.0,5806.48,0,replenish
2022-03-11,ATM_0029,Hawalli,5325.74,1375.29,23.11,1960.0,5878.01,0,replenish
2022-03-11,ATM_0032,Mubarak Al-Kabeer,3681.37,671.42,17.26,1590.0,4608.91,0,replenish
2022-03-11,ATM_0033,Kuwait City,5064.51,760.64,21.88,0.0,4356.22,0,
2022-03-11,ATM_0038,Kuwait City,4601.08,1010.82,16.0,1870.0,5438.87,0,replenish
2022-03-11,ATM_0043,Kuwait City,5518.95,1316.38,23.3,2290.0,6493.62,0,replenish
2022-03-11,ATM_0046,Ahmadi,4853.2,1169.93,0.0,2080.0,5765.41,0,replenish
2022-03-11,ATM_0049,Farwaniya,4352.3,1189.72,17.18,2230.0,5437.76,0,replenish
2022-03-11,ATM_0050,Kuwait City,6922.84,2151.14,63.94,2220.0,7101.16,0,replenish
2022-03-11,ATM_0056,Jahra,4319.02,1015.51,5.0,1750.0,5081.99,0,replenish
2022-03-11,ATM_0060,Hawalli,5362.85,1329.66,120.43,0.0,4193.91,0,data_gap (estimated)
2022-03-11,ATM_0063,Ahmadi,5542.52,1239.81,16.83,0.0,4328.15,0,
2022-03-11,ATM_0068,Kuwait City,4328.95,1330.01,17.9,1450.0,4464.82,0,replenish
2022-03-11,ATM_0072,Hawalli,3380.35,925.0,58.85,1690.0,4168.7,0,replenish; data_gap (estimated)
2022-03-11,ATM_0076,Mubarak Al-Kabeer,44171.43,1018.53,15.43,0.0,42787.76,0,
2022-03-11,ATM_0077,Kuwait City,6151.69,1387.66,21.38,0.0,4749.69,0,
2022-03-11,ATM_0078,Jahra,4364.04,912.42,104.9,0.0,3533.8,0,data_gap (estimated)
2022-03-11,ATM_0079,Hawalli,5891.73,1467.9,240.21,2120.0,6825.44,0,replenish; data_gap (estimated)
2022-03-11,ATM_0080,Jahra,6207.79,1368.93,31.94,1370.0,6257.03,0,replenish
2022-03-11,ATM_0082,Ahmadi,76557.64,973.18,20.75,0.0,76214.29,0,
2022-03-11,ATM_0087,Hawalli,4936.04,936.56,16.15,0.0,3965.53,0,
2022-03-11,ATM_0090,Farwaniya,2635.84,448.08,17.6,940.0,3102.13,0,replenish
2022-03-11,ATM_0091,Kuwait City,43871.44,929.59,10.2,0.0,43241.94,0,
2022-03-11,ATM_0092,Ahmadi,4325.41,548.8,0.0,0.0,3776.45,0,
2022-03-11,ATM_0093,Kuwait City,4532.11,985.74,0.0,0.0,3559.86,0,
2022-03-11,ATM_0095,Farwaniya,4579.51,964.3,0.0,1420.0,5007.11,0,replenish
2022-03-11,ATM_0097,Kuwait City,5540.62,1409.09,20.54,3340.0,7547.85,0,replenish
2022-03-11,ATM_0100,Kuwait City,4371.06,980.05,10.04,0.0,3433.97,0,
2022-03-11,ATM_0101,Hawalli,5158.64,775.75,0.0,0.0,4335.52,0,
2022-03-11,ATM_0102,Ahmadi,4084.76,562.31,7.65,950.0,4480.5,0,replenish
2022-03-11,ATM_0104,Farwaniya,6410.94,1030.14,26.95,0.0,5382.79,0,
2022-03-11,ATM_0106,Farwaniya,3855.5,818.29,31.06,810.0,3860.32,0,replenish
2022-03-11,ATM_0107,Hawalli,4719.24,803.39,41.95,0.0,3984.11,0,
2022-03-11,ATM_0108,Mubarak Al-Kabeer,5639.32,1257.42,7.7,2610.0,6933.63,0,replenish
2022-03-11,ATM_0114,Farwaniya,3445.36,795.8,5.0,1490.0,4200.22,0,replenish
2022-03-11,ATM_0117,Kuwait City,6467.47,989.2,0.0,0.0,5555.49,0,
2022-03-11,ATM_0123,Kuwait City,35404.76,783.57,5.0,0.0,34932.93,0,
2022-03-11,ATM_0125,Farwaniya,4055.59,922.6,19.68,1880.0,5081.62,0,replenish
2022-03-11,ATM_0130,Kuwait City,5360.51,824.55,11.55,770.0,5349.63,0,replenish
2022-03-11,ATM_0133,Mubarak Al-Kabeer,4202.41,724.58,12.52,0.0,3438.7,0,
2022-03-11,ATM_0134,Kuwait City,3535.2,845.35,11.17,0.0,2720.46,0,
2022-03-11,ATM_0138,Jahra,3484.27,630.05,24.35,1000.0,3897.34,0,replenish
2022-03-11,ATM_0139,Mubarak Al-Kabeer,3888.84,847.7,5.0,1940.0,4926.42,0,replenish
2022-03-11,ATM_0145,Farwaniya,5452.47,988.72,23.8,0.0,4426.76,0,
2022-03-11,ATM_0148,Kuwait City,7140.51,2106.84,0.0,2250.0,7219.84,0,replenish
2022-03-11,ATM_0150,Kuwait City,4219.59,1061.81,27.98,2230.0,5457.07,0,replenish
2022-03-11,ATM_0153,Hawalli,3316.55,778.87,11.97,800.0,3318.46,0,replenish
2022-03-11,ATM_0154,Kuwait City,4180.45,646.42,0.0,0.0,3534.42,0,
2022-03-11,ATM_0155,Ahmadi,4501.33,733.38,23.21,0.0,3835.51,0,
2022-03-11,ATM_0161,Kuwait City,3861.96,794.07,5.0,1480.0,4584.07,0,replenish
2022-03-11,ATM_0164,Kuwait City,6382.29,1192.77,33.26,0.0,5153.47,0,
2022-03-11,ATM_0165,Kuwait City,4191.56,1016.36,181.78,0.0,3321.69,0,data_gap (estimated)
2022-03-11,ATM_0166,Jahra,4209.71,1131.57,43.62,2110.0,5228.18,0,replenish
2022-03-11,ATM_0167,Ahmadi,4047.17,737.95,15.0,1070.0,4371.94,0,replenish
2022-03-11,ATM_0168,Ahmadi,5883.59,1531.0,16.38,1520.0,5845.01,0,replenish
2022-03-11,ATM_0170,Farwaniya,3717.05,575.95,0.0,0.0,3095.89,0,
2022-03-11,ATM_0171,Kuwait City,4030.67,942.33,12.33,1720.0,4762.16,0,replenish
2022-03-11,ATM_0172,Kuwait City,5900.53,1183.13,19.98,0.0,4717.87,0,
2022-03-11,ATM_0173,Mubarak Al-Kabeer,4390.44,1301.12,15.03,1340.0,4500.11,0,replenish
2022-03-11,ATM_0181,Farwaniya,60206.31,1212.6,30.65,0.0,58380.52,0,
2022-03-11,ATM_0185,Hawalli,3294.73,444.67,0.0,1170.0,4049.18,0,replenish
2022-03-11,ATM_0186,Hawalli,3544.64,727.24,15.15,1440.0,4296.67,0,replenish
2022-03-11,ATM_0189,Hawalli,4310.89,841.36,15.1,1430.0,4945.62,0,replenish
2022-03-11,ATM_0190,Jahra,5754.18,1311.99,10.0,1310.0,5788.45,0,replenish
2022-03-11,ATM_0195,Hawalli,5296.19,1105.11,7.31,1150.0,5328.03,0,replenish
2022-03-11,ATM_0204,Kuwait City,4736.52,924.77,15.0,940.0,4699.43,0,replenish
2022-03-11,ATM_0206,Farwaniya,4818.4,1143.76,163.76,0.0,3863.19,0,data_gap (estimated)
2022-03-11,ATM_0211,Kuwait City,3918.73,963.81,10.0,940.0,3883.96,0,replenish
2022-03-11,ATM_0212,Hawalli,4498.97,1032.33,7.2,0.0,3482.69,0,
2022-03-11,ATM_0213,Kuwait City,5514.08,854.92,19.14,1750.0,6395.95,0,replenish
2022-03-11,ATM_0216,Hawalli,3800.49,884.94,55.4,1460.0,4394.58,0,replenish; data_gap (estimated)
2022-03-11,ATM_0219,Hawalli,4241.02,1236.53,27.0,1320.0,4377.7,0,replenish
2022-03-11,ATM_0220,Hawalli,4036.61,736.76,7.09,0.0,3307.32,0,
2022-03-11,ATM_0222,Hawalli,5547.25,1007.0,22.52,0.0,4586.09,0,
2022-03-11,ATM_0225,Farwaniya,4702.76,1179.93,233.69,0.0,3753.04,0,data_gap (estimated)
2022-03-11,ATM_0226,Farwaniya,26004.21,759.38,0.0,0.0,25105.29,0,
2022-03-11,ATM_0229,Farwaniya,12521.81,948.43,7.06,0.0,11481.5,0,
2022-03-11,ATM_0230,Ahmadi,7569.36,1629.29,42.52,0.0,5971.85,0,
2022-03-11,ATM_0232,Ahmadi,4154.4,1050.48,139.87,1480.0,4669.25,0,replenish; data_gap (estimated)
2022-03-11,ATM_0234,Kuwait City,5864.16,1114.2,12.04,0.0,4779.74,0,
2022-03-11,ATM_0236,Hawalli,3481.06,942.61,48.58,2000.0,4646.33,0,replenish; data_gap (estimated)
2022-03-11,ATM_0239,Kuwait City,4689.05,1146.91,35.33,1090.0,4673.19,0,replenish
2022-03-11,ATM_0243,Kuwait City,6035.61,662.77,0.0,0.0,5445.14,0,
2022-03-11,ATM_0245,Ahmadi,3591.71,897.45,13.28,1470.0,4161.4,0,replenish
2022-03-11,ATM_0248,Kuwait City,6942.78,788.19,10.37,0.0,6118.32,0,
2022-03-11,ATM_0249,Ahmadi,5249.07,658.61,16.2,0.0,4606.31,0,
2022-03-12,ATM_0001,Hawalli,5210.56,1135.83,72.62,1110.0,5202.68,0,replenish; data_gap (estimated)
2022-03-12,ATM_0004,Ahmadi,40246.93,1094.47,14.07,0.0,38834.65,0,
2022-03-12,ATM_0007,Farwaniya,4118.41,1163.42,6.97,2260.0,5185.31,0,replenish
2022-03-12,ATM_0010,Kuwait City,6153.85,1241.83,6.26,0.0,4872.16,0,
2022-03-12,ATM_0012,Jahra,5238.29,1353.17,11.86,2520.0,6364.63,0,replenish
2022-03-12,ATM_0015,Mubarak Al-Kabeer,3375.01,628.08,5.0,1310.0,4113.0,0,replenish
2022-03-12,ATM_0017,Farwaniya,4862.46,759.8,37.09,0.0,4097.09,0,
2022-03-12,ATM_0020,Farwaniya,73481.69,629.11,0.0,0.0,73942.07,0,
2022-03-12,ATM_0021,Hawalli,6163.91,1106.87,26.03,0.0,5015.69,0,
2022-03-12,ATM_0023,Kuwait City,5652.14,1328.85,34.06,0.0,4359.43,0,
2022-03-12,ATM_0028,Jahra,5806.48,1245.06,24.92,1230.0,5762.81,0,replenish
2022-03-12,ATM_0029,Hawalli,5878.01,1180.22,18.64,0.0,4767.5,0,
2022-03-12,ATM_0032,Mubarak Al-Kabeer,4608.91,1063.53,16.39,0.0,3547.75,0,
2022-03-12,ATM_0033,Kuwait City,4356.22,1054.72,21.68,1720.0,5085.22,0,replenish
2022-03-12,ATM_0038,Kuwait City,5438.87,1248.98,27.58,1340.0,5535.37,0,replenish
2022-03-12,ATM_0043,Kuwait City,6493.62,1413.05,46.8,0.0,5121.57,0,
2022-03-12,ATM_0046,Ahmadi,5765.41,842.3,5.0,0.0,4962.82,0,
2022-03-12,ATM_0049,Farwaniya,5437.76,795.81,0.0,0.0,4628.92,0,
2022-03-12,ATM_0050,Kuwait City,7101.16,1457.59,26.54,0.0,5604.12,0,
2022-03-12,ATM_0056,Jahra,5081.99,713.09,10.01,0.0,4358.56,0,
2022-03-12,ATM_0060,Hawalli,4193.91,770.42,12.02,2800.0,6241.67,0,replenish
2022-03-12,ATM_0063,Ahmadi,4328.15,970.71,15.1,2210.0,5560.2,0,replenish
2022-03-12,ATM_0068,Kuwait City,4464.82,777.53,17.49,0.0,3723.69,0,
2022-03-12,ATM_0072,Hawalli,4168.7,791.86,6.97,0.0,3421.12,0,
2022-03-12,ATM_0076,Mubarak Al-Kabeer,42787.76,655.72,5.0,0.0,42562.45,0,
2022-03-12,ATM_0077,Kuwait City,4749.69,1319.4,35.87,2880.0,6431.08,0,replenish
2022-03-12,ATM_0078,Jahra,3533.8,691.25,23.51,1400.0,4207.16,0,replenish
2022-03-12,ATM_0079,Hawalli,6825.44,1125.43,36.31,0.0,5780.86,0,
2022-03-12,ATM_0080,Jahra,6257.03,1618.65,29.54,1470.0,6145.24,0,replenish
2022-03-12,ATM_0082,Ahmadi,76214.29,602.1,5.0,0.0,76073.48,0,
2022-03-12,ATM_0087,Hawalli,3965.53,1199.64,5.0,2150.0,4868.61,0,replenish
2022-03-12,ATM_0090,Farwaniya,3102.13,517.22,16.12,0.0,2603.95,0,
2022-03-12,ATM_0091,Kuwait City,43241.94,674.31,10.0,0.0,42246.48,0,
2022-03-12,ATM_0092,Ahmadi,3776.45,560.57,5.15,1010.0,4274.8,0,replenish
2022-03-12,ATM_0093,Kuwait City,3559.86,868.96,18.33,1930.0,4631.67,0,replenish
2022-03-12,ATM_0095,Farwaniya,5007.11,1194.47,0.0,0.0,3842.48,0,
2022-03-12,ATM_0097,Kuwait City,7547.85,1174.6,23.73,0.0,6319.74,0,
2022-03-12,ATM_0100,Kuwait City,3433.97,780.5,5.0,1820.0,4493.7,0,replenish
2022-03-12,ATM_0101,Hawalli,4335.52,1046.73,118.53,1590.0,4939.94,0,replenish; data_gap (estimated)
2022-03-12,ATM_0102,Ahmadi,4480.5,641.02,13.11,550.0,4458.69,0,replenish
2022-03-12,ATM_0104,Farwaniya,5382.79,1483.74,292.46,2240.0,6378.17,0,replenish; data_gap (estimated)
2022-03-12,ATM_0106,Farwaniya,3860.32,576.56,0.0,0.0,3298.55,0,
2022-03-12,ATM_0107,Hawalli,3984.11,888.62,0.0,1560.0,4627.78,0,replenish
2022-03-12,ATM_0108,Mubarak Al-Kabeer,6933.63,869.64,7.03,0.0,6084.01,0,
2022-03-12,ATM_0114,Farwaniya,4200.22,474.27,5.0,0.0,3754.88,0,
2022-03-12,ATM_0117,Kuwait City,5555.49,1139.15,33.8,1920.0,6316.58,0,replenish
2022-03-12,ATM_0123,Kuwait City,34932.93,650.1,27.09,0.0,34738.04,0,
2022-03-12,ATM_0125,Farwaniya,5081.62,999.13,23.51,0.0,4125.6,0,
2022-03-12,ATM_0130,Kuwait City,5349.63,1245.44,5.0,1290.0,5324.47,0,replenish
2022-03-12,ATM_0133,Mubarak Al-Kabeer,3438.7,717.81,25.06,1390.0,4099.25,0,replenish
2022-03-12,ATM_0134,Kuwait City,2720.46,685.8,0.0,1540.0,3592.88,0,replenish
2022-03-12,ATM_0138,Jahra,3897.34,741.92,0.0,0.0,3157.92,0,
2022-03-12,ATM_0139,Mubarak Al-Kabeer,4926.42,721.56,10.0,0.0,4227.86,0,
